Номер варианта;ID;INCOME_BASE_TYPE;CREDIT_PURPOSE;INSURANCE_FLAG;DTI;SEX;FULL_AGE_CHILD_NUMBER;DEPENDANT_NUMBER;EDUCATION;EMPL_TYPE;EMPL_SIZE;BANKACCOUNT_FLAG;Period_at_work;age;EMPL_PROPERTY;EMPL_FORM;FAMILY_STATUS;max90days;max60days;max30days;max21days;max14days;avg_num_delay;if_zalog;num_AccountActive180;num_AccountActive90;num_AccountActive60;Active_to_All_prc;numAccountActiveAll;numAccountClosed;sum_of_paym_months;all_credits;Active_not_cc;own_closed;min_MnthAfterLoan;max_MnthAfterLoan;dlq_exist;thirty_in_a_year;sixty_in_a_year;ninety_in_a_year;thirty_vintage;sixty_vintage;ninety_vintage
1;1198501;Свободная форма с печатью работодателя;Ремонт;1;0.49;мужской;0;0;второе высшее;менеджер по продажам;>250;3;6;39;Торговля;ООО;гражданский брак;3;3;3;2;2;0.1052631579;1;0;0;0;0.5;3;3;119;6;1;0;7;82;1;0;0;0;0;0;0
1;1198521;2НДФЛ;Ремонт;1;0.32;женский;1;0;высшее;рабочий;>250;0;98;26;Строительство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1198541;Форма банка (без печати работодателя);Другое;0;0.1;мужской;0;0;Высшее/Второе высшее/Ученая степень;менеджер высшего звена;< 50;0;178;54;Торговля;Индивидуальный предприниматель;женат / замужем;3;3;0;0;0;0;1;0;0;0;0.125;1;7;126;8;0;1;16;101;0;0;0;0;0;0;0
1;1198561;Поступление зарплаты на счет;Покупка автомобиля;1;0.46;мужской;1;0;высшее;менеджер высшего звена;< 50;0;78;47;Другое;ООО;женат / замужем;1;1;0;0;0;0.0183486239;1;0;0;0;0;0;5;107;5;0;2;23;106;1;0;0;0;0;0;0
1;1198581;2НДФЛ;Ремонт;1;0.33;мужской;0;0;высшее;специалист;>100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1198601;Поступление зарплаты на счет;Ремонт;0;0.51;женский;0;0;высшее;специалист;>250;0;8;27;Информационные технологии;ОАО;женат / замужем;1;1;1;0;0;0;0;0;0;0;0.25;1;3;16;4;0;0;5;46;0;0;0;0;0;0;0
1;1198621;Форма банка (без печати работодателя);Ремонт;0;0.55;мужской;0;0;высшее;вспомогательный персонал;>250;0;52;39;Торговля;ОАО;женат / замужем;1;1;1;0;0;0.0672268908;1;0;0;0;0;1;4;111;5;1;0;29;84;1;0;0;0;0;0;0
1;1198641;2НДФЛ;Ремонт;1;0.33;женский;0;0;высшее;специалист;>=150;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1198661;2НДФЛ;Ремонт;0;0.28;мужской;0;0;Высшее/Второе высшее/Ученая степень;менеджер среднего звена;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1198681;Свободная форма с печатью работодателя;Покупка недвижимости/ строительство;1;0.22;мужской;0;0;высшее;рабочий;>100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1198701;Форма банка (без печати работодателя);Ремонт;1;0.29;женский;1;0;второе высшее;менеджер среднего звена;>250;0;60;38;Наука;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1198721;Форма банка (без печати работодателя);Ремонт;0;0.23;женский;0;0;высшее;менеджер высшего звена;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1198741;Свободная форма с печатью работодателя;Ремонт;1;0.24;женский;0;0;высшее;специалист;>250;0;18;30;Транспорт;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1198761;2НДФЛ;Покупка автомобиля;1;0.38;мужской;0;0;высшее;торговый представитель;>250;3;17;27;Торговля;ООО;холост / не замужем;0;0;0;0;0;0;0;0;0;0;0;0;1;7;1;0;0;10;10;0;0;0;0;0;0;0
1;1198781;Форма банка (без печати работодателя);Ремонт;1;0.41;мужской;2;0;среднее-специальное;менеджер среднего звена;< 50;0;250;44;Другое;Государственное предприятие;женат / замужем;9;4;2;2;1;0.0110294118;1;0;0;0;0.5555555556;10;8;269;18;3;0;7;92;1;0;0;0;0;0;0
1;1198801;Поступление зарплаты на счет;Ремонт;1;0.54;мужской;0;0;второе высшее;специалист;>250;1;69;28;Торговля;ООО;холост / не замужем;1;1;1;0;0;0.0303030303;0;0;0;0;0.5;3;3;96;6;1;1;23;46;1;0;0;0;0;0;0
1;1198821;2НДФЛ;Ремонт;1;0.47;мужской;0;0;высшее;рабочий;>250;0;32;27;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1198841;Свободная форма с печатью работодателя;Ремонт;1;0.43;мужской;0;0;высшее;менеджер среднего звена;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1198861;Поступление зарплаты на счет;Покупка автомобиля;0;0.45;мужской;0;0;высшее;менеджер среднего звена;>=150;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1198881;2НДФЛ;Ремонт;0;0.17;мужской;0;0;высшее;рабочий;>250;0;23;27;Другое;ЗАО;холост / не замужем;1;1;1;1;1;0;0;0;0;0;0.5;1;1;23;2;0;0;28;29;0;0;0;0;0;0;0
1;1198901;Форма банка (без печати работодателя);Ремонт;1;0.43;мужской;1;0;высшее;менеджер среднего звена;< 50;0;27;45;Другое;ЗАО;женат / замужем;1;0;0;0;0;0.3386243386;1;0;0;0;0.5;4;4;125;8;3;1;14;91;1;1;1;1;0;0;0
1;1198921;Форма банка (без печати работодателя);Ремонт;0;0.43;мужской;0;0;высшее;менеджер по продажам;>=200;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1198941;2НДФЛ;Ремонт;1;0.34;женский;0;0;высшее;специалист;>250;0;83;28;Торговля;ООО;холост / не замужем;5;2;1;1;1;0.2835820896;1;2;2;0;0.3;3;7;48;10;2;0;2;81;1;1;1;1;1;0;1
1;1198961;2НДФЛ;Ремонт;1;0.15;мужской;0;0;среднее-специальное;рабочий;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1198981;2НДФЛ;Покупка земли;1;0.49;женский;0;0;высшее;специалист;>250;0;9;29;Торговля;ООО;холост / не замужем;4;2;2;1;1;0.1224489796;0;1;0;0;0.2;1;4;43;5;1;0;5;70;1;0;0;0;0;0;0
1;1199001;Свободная форма с печатью работодателя;Ремонт;1;0.59;женский;0;0;высшее;специалист;>250;0;6;25;Торговля;ООО;женат / замужем;1;0;0;0;0;0;0;1;0;0;0.6;3;2;37;5;1;0;3;40;0;0;0;0;0;0;0
1;1199021;2НДФЛ;Покупка автомобиля;1;0.49;мужской;1;0;второе высшее;специалист;>250;0;40;34;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1199041;Форма банка (без печати работодателя);Ремонт;1;0.5;мужской;1;0;среднее-специальное;вспомогательный персонал;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1199061;2НДФЛ;Ремонт;1;0.58;мужской;1;0;Высшее/Второе высшее/Ученая степень;специалист;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1199081;Свободная форма с печатью работодателя;Ремонт;1;0.08;женский;0;0;Высшее/Второе высшее/Ученая степень;специалист;>250;0;20;31;Торговля;ООО;холост / не замужем;1;1;1;1;1;;;;;;;;;;;;;;;;;;;;;
1;1199101;Форма банка (без печати работодателя);Ремонт;1;0.59;женский;0;0;высшее;специалист;>=150;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1199121;Свободная форма с печатью работодателя;Ремонт;1;0.27;мужской;1;0;высшее;вспомогательный персонал;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1199141;Поступление зарплаты на счет;Ремонт;1;0.59;мужской;0;0;высшее;рабочий;>=200;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1199161;2НДФЛ;Покупка недвижимости/ строительство;0;0.14;женский;0;0;высшее;менеджер среднего звена;>250;0;102;36;Другое;Государственное предприятие;женат / замужем;1;0;0;0;0;0;0;0;0;0;0;0;8;70;8;0;0;12;59;0;0;0;0;0;0;0
1;1199181;2НДФЛ;Покупка автомобиля;1;0.33;женский;1;0;высшее;менеджер среднего звена;< 50;0;7;32;Торговля;ООО;женат / замужем;1;1;1;0;0;0.1016949153;0;0;0;0;0.3333333333;2;4;53;6;0;0;22;67;1;1;1;0;0;0;0
1;1199201;Форма банка (без печати работодателя);Ремонт;1;0.29;мужской;0;0;высшее;менеджер среднего звена;>250;0;53;55;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1199221;2НДФЛ;Ремонт;1;0.55;мужской;0;0;высшее;специалист;>250;0;131;33;Транспорт;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1199241;Форма банка (без печати работодателя);Ремонт;1;0.23;мужской;0;0;высшее;рабочий;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1199261;2НДФЛ;Ремонт;1;0.51;мужской;0;0;высшее;специалист;>250;0;9;23;Финансы;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1199281;Свободная форма с печатью работодателя;Покупка автомобиля;1;0.53;мужской;1;0;высшее;менеджер высшего звена;>250;0;6;49;Другое;ОАО;женат / замужем;5;3;3;3;3;0.0268199234;1;1;1;1;0.625;5;3;254;8;4;0;1;119;1;1;0;0;0;0;0
1;1199301;Поступление зарплаты на счет;Ремонт;1;0.59;женский;1;0;высшее;менеджер среднего звена;>250;0;24;49;Другое;ОАО;холост / не замужем;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1199321;Форма банка (без печати работодателя);Ремонт;1;0.35;мужской;1;0;Высшее/Второе высшее/Ученая степень;вспомогательный персонал;< 50;0;38;36;Торговля;Индивидуальный предприниматель;холост / не замужем;0;0;0;0;0;0.1914893617;1;0;0;0;1;2;0;38;2;1;0;22;22;1;0;0;0;0;0;0
1;1199341;Поступление зарплаты на счет;Ремонт;0;0.53;мужской;0;0;высшее;вспомогательный персонал;>100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1199361;2НДФЛ;Ремонт;0;0.39;женский;0;0;Высшее/Второе высшее/Ученая степень;специалист;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1199381;2НДФЛ;Ремонт;0;0.46;мужской;0;0;второе высшее;специалист;>250;0;6;27;Финансы;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1199401;2НДФЛ;Покупка автомобиля;1;0.57;женский;0;0;высшее;специалист;< 50;0;10;28;Другое;ООО;женат / замужем;2;1;1;1;1;0.2266666667;0;1;0;0;0.5;3;3;58;6;1;0;3;53;1;0;0;0;0;0;0
1;1199421;2НДФЛ;Ремонт;0;0.18;женский;0;0;Высшее/Второе высшее/Ученая степень;специалист;>250;0;105;32;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1199441;Свободная форма с печатью работодателя;Ремонт;0;0.56;мужской;0;0;высшее;менеджер среднего звена;>250;0;88;41;Торговля;ООО;женат / замужем;4;4;2;2;1;0;1;1;1;1;1;2;0;11;2;1;0;0;8;0;0;0;0;0;0;0
1;1199461;2НДФЛ;Ремонт;0;0.16;мужской;0;0;Высшее/Второе высшее/Ученая степень;специалист;>250;0;16;33;Финансы;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1199481;Форма банка (без печати работодателя);Ремонт;0;0.22;мужской;1;0;высшее;специалист;>250;0;162;36;Наука;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1199501;Форма банка (без печати работодателя);Покупка автомобиля;0;0.38;мужской;0;0;высшее;менеджер высшего звена;>250;0;46;32;Торговля;ООО;женат / замужем;5;3;3;2;2;0;1;1;1;0;0.2142857143;3;11;135;14;2;7;2;42;0;0;0;0;0;0;0
1;1199521;Поступление зарплаты на счет;Другое;1;0.17;женский;1;0;высшее;специалист;>250;0;266;41;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1199541;Свободная форма с печатью работодателя;Покупка недвижимости/ строительство;0;0.42;мужской;1;0;высшее;менеджер высшего звена;< 50;0;6;35;Торговля;ООО;женат / замужем;3;1;1;0;0;0.0210526316;1;0;0;0;0.3333333333;2;4;93;6;0;1;13;71;1;0;0;0;0;0;0
1;1199561;Поступление зарплаты на счет;Ремонт;1;0.43;мужской;0;0;среднее-специальное;вспомогательный персонал;< 50;1;52;48;Транспорт;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1199581;Поступление зарплаты на счет;Ремонт;1;0.35;мужской;0;0;среднее;менеджер среднего звена;>250;3;6;45;Транспорт;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1199601;Форма банка (без печати работодателя);Покупка автомобиля;1;0.45;женский;0;0;высшее;специалист;>250;0;24;47;Другое;Государственное предприятие;разведен / разведена;2;1;1;0;0;0;0;0;0;0;0.4;2;3;89;5;1;2;13;75;0;0;0;0;0;0;0
1;1199621;Поступление зарплаты на счет;Ремонт;0;0.42;мужской;0;0;высшее;менеджер среднего звена;>250;0;49;28;Информационные технологии;ООО;холост / не замужем;2;2;2;2;0;0;0;0;0;0;0.2222222222;2;7;127;9;1;2;-1;54;0;0;0;0;0;0;0
